Sentence,Label
外形外观：当时极地阳光和奇幻森林两个颜色纠结了很久，最后还是决定买极地阳光，买回来后超好看！！！会变颜色的白色，但又不显脏，超好看！！！我很喜欢！！！神仙颜值！ 屏幕音效：音效可以，屏幕挺大挺清楚的 拍照效果：拍照很可，还有超广角，夜景超清楚 运行速度：挺快的，毕竟是新机嘛，这个还要用一段时间再看 待机时间：待机时间很长，充电速度也很快，OPPO闪充这块不用多说，一向很优秀，5分钟大概充了10%吧，续航能力也可，游戏也不卡 其他特色：千元机里是性价比很高的一台机子了，学生党买来用正好，觉得很划算，但是屏幕指纹解锁有点慢，有时候有点不灵，除了这个其他都挺好的，快递超快，当天下午5点多下的单，第二天上午10点就到了,2
屏幕效果：一般，整体感觉效果还不错,1
运行速度：卡,0
屏幕音效：四边发黑是通病吗，四边都一样发黑，用了两天才来评价的,0
买来没有几天，出现了一次蓝屏重启，今天又出现蓝屏，同时有恐怖噪音，然后重启了。以后还能用多久啊？,1
刚买的电脑就启动不了，联系戴尔售后，服务与承诺相差甚远，真是窝心，只好换新。京东售后倒是满意，换货及时。,1
外形外观：塑料感太强后面的固定架刚拆开，轻轻一动拔出一些来了。退换货太麻烦，&hellip;质量不敢恭维,0
居然无法开机 这是什么操作啊,0
已经有一个耳机听不到声音了,0
真心不错的耳机，买过一个又来购买，这款耳机音质好，是哉耳的，可以在一个静谧的环境里听音乐，真心不错，不贵音质有好，想买耳机的赶快下手吧，插孔也真心不错，值得购买还分左右耳，这样耳朵戴的舒服，还没有杂音干扰,2
做工质感：做工质感好 无毛刺缝隙 细节处理很到位 流畅线条外观设计 非常时尚 经典配色 百搭神器 音质音效：aptx音频解码 减少了音质损失 保留了更多音乐细节 双MIC降噪 自动削减环境噪音 音质更纯真 语音通话更清晰 舒适度：半入耳设计 久戴舒适 符合人体工学 续航能力：耳机单次充电可工作6小时 充电盒可为耳机续充3次 6h＋18h续航 其他特色：敲击操作 摒弃繁琐 配对步骤化繁为简 取出耳机自动开机 自动回连手机,2
电脑收到，开机速度快，显示器也很美观，真正的价廉物美，多开不卡值得拥有。,2
发错颜色了不过还行耳机差不多,1
拍照效果：很清晰。比以前的手机好多了。这款是6400万的像素。 待机时间：用的话差不多一天一冲。 运行速度：运行速度蛮快的。我买的是8+128。 外形外观：外观就那样都差不多。 屏幕音效：声音中的也不算很小，也不算很大。,2
第十天的时候就开始卡，辣鸡,0
物流速度很快，收到手机很喜欢，3D幻变玻璃机身，各种方向看着很有质感，还有两个新工艺，1.侧边指纹，开关机键/锁屏键/指纹键融为一体，使用起来特别方便;2.1600万升降式摄像头，自拍的时候，隐藏摄像头自动弹出，拍摄效果自带美颜效果！3.电池4000mAh，续航能力超级耐用，千元多的机型，能有这强大的功能！很棒！,2
还可以吧，就是800的电话打不通,0
音质音效：没要求 还可以 舒适度：一般 放深了胀 放浅了容易掉落,1
屏幕分辨率不够，效果很一般。主机性能还好，没空倒腾先用着，有情况在追评。物流外箱有点脏～,1
外形外观：外形特别好看，看起来像玩游戏的那种，特别炫酷。送的东西也特别多 安装难度：安装简单，一分钟全都搞定。 游戏效果：游戏效果非常好，很喜欢,2
怎么那么小气，就配一个充电插头，耳机都没有,0
戴尔电脑挺好的，性价比也高。戴尔公司是世界排名第一的计算机系统公司、计算机产品及服务的首要提供商，其业务包括帮助客户建立自己的信息技术及互联网基础架构。其中，戴尔电脑的固态硬盘都比较大，并且反应速度也是一鸣惊人的。优化后，它的开机速度只需要10秒，发热量也好。整体来说，外面也很精致，给人一种成熟稳重之感，在选材上也十分用心，让用户有更好的体验，各种硬件配置设施也比较齐全，海量应用软件不必担心下载不到安全实用的软件。戴尔作为一家大公司。在售后方面做得也比较完善全面，出现质量问题也能及时被解决。戴尔的灵越系列主要的有点就是性价比高，配置好，又有很好的售后服务。,2
做工不错，但声音稍大时杂音比较明显,1
明明是黑色的，为什么标注黑色的呢。,0
运行速度：不错。 屏幕效果：挺好。 散热性能：性能不错。,1
没鼠标垫啊,0
音质音效：才用了几天，呲呲呲的杂音非常严重，无爱了，再也不会买华为的耳机,0
用了一段时间，荣耀真的一般，华为比荣耀要好,1
看视频不清楚，不知道什么原因。其它挺好,1
这就是快递的包装，不敢恭维啊,0
一质量，普通手机,1
做工质感：手感细腻光滑，外观细节完美，线条流畅细腻。 音质音效：音质提升不算大，但黑科技真是强大，降噪的效果非常完美，真是被惊艳到了。带上耳机，整个世界都安静了。 舒适度：在舒适度方面，还是非常不错，有几个耳塞头可以自由更换，适合不同的人群，考虑还是很周到的。 价格有点贵！,2
京东快递就不夸奖了，昨天买今天就到了，真是快的第一。贝母白色太喜欢了，七彩反光，真是太美了，之前还打算买橘色的，虽然橘色没有货了，但是白色也非常满意。外表圆滑是我喜欢的，唯一不足太重了，但也可以忽略了。全面屏用着真是太舒服了，俩字～敞亮！全面屏触屏方式也很喜欢，方便简洁。拍照自带美颜滤镜，效果棒棒哒，最喜欢的是超长待机和快充，以后不用担心用着用着就没电，没地充不说充的慢的窘境了。还有小爱，真是太可爱了，太爱了～,2
机箱外观：小巧精致，有品质 性能配置：家用充足 包装稍显简陋，手抠的位置直接看进去就是主机，很容易进灰弄脏。 主机和屏幕分开买组了一套，目前非常满意。,2
不要买，老板说的跟实际的差别不是一点点,0
音效音质：音质很好 舒适度：舒服 做工质感：精致 颜色外观：黑色大气 其他特色：装口袋里洗衣机洗了一遍我以为废了，结果还能用，确实不错,2
京东老顾客，一如既往地快速安全，电脑非常好用，速度杠杠的，发图看看,2
触摸功能**，其他都挺好,1
联想电脑大品牌，电脑配置很强大，应付办公软件是绰绰有余，i3酷睿处理技术，第九代技术芯片，处理速度很快！机箱外观小巧精致，很简单，不笨重，散热好，用旧电脑不死机，联想售后服务，保修，京东快递很快很准时。,2
外形外观：一体机在家里用很便捷，省去了主机占用的空间 性能配置：AMD YES！16GB内存也够家人用了 运行速度：挺好的，开机10S左右 屏幕效果：1080P有些遗憾，希望会有2k版本的，高分辨率还是香 产品包装：很好 其他特色：给老爸买的父亲节礼物，一体机也方便他用,2
一直信赖这个牌子，还好没有让我失望，机箱非常小巧，放工位上也不会占地方，8G内存可以流畅的运行win10系统，第十代英特尔处理器性能强大，买ssd硬盘的效果更好，这个便宜点也就算了，改win7用也够了！,2
我以为是绿色的?,1
家里有个糖糖，试纸，蜂胶，维生素，鱼油，暖磷脂什么的都没断过，基本都在京东买了，主要是货源可靠，快递送货快，指定时间可以到，已经习惯在京东买日用品了，现在基本不去超市了，京东买东西快递员送货上门，不用自己去超市搬，特别是家里父母年纪大了，更不想他们劳累，现在除了新鲜蔬菜需要他们去超市买，其他只要他们说缺，最迟第二天到，对了，我只买京东自营,2
很不错，手感很好，待机时间长，流畅！灵敏。转天收到的，效率不错。手机全新国行原封，显示效果很好，速度很快，通信信号、音质问题暂时没发现，拍照效果有提升，电池续航有挺大的提升。缺点嘛，略重，但可以接受。,2
还行，就是有点难拆,1
运行速度：有点卡,0
辣鸡没有耳机啥也不给别买了都,0
没买几天就降价了，充电时间长,0
刚买了半个月就又降价了，呵呵,0
非常满意，第二次购买，还有音量大小开关，很方便，音质也不错，塞耳朵里没有异物感，很好！,2
用了几天后发现家庭学习用这价格很划算，小孩子们学习用。快递速度比的自己出去买还快晚上下的单第二天早上就到配送点不到中午就收到了? ? ? ?,2
发货还是蛮快的，不满意就不满意在，刚下完单，同一个配置就从4g显卡换成了8g，客服还是很耐心的，值得肯定，只不过，就我一个人觉得主机声音很大吗？那个风扇呼呼的,1
外观 外形外观：到手之后发现，外观不好看,1
买完立马降价，3659买的,1
一天几个价，保价形同虚设,0
刚拿到，还可以。,1
